w_0                   w_a                   w_p                   w_phi                 Omega_M               Omega_DE              x1                    x2                    y1                    y2                    c1                    c2                    u                     Lambda_1              Lambda_2              n                     
-0.180086124922       -0.353408123081       -0.2945606049         -0.211568985726       0.866085646035        0.133914352027        0.0931624203302       7.26305794005e-14     0.0511483412183       4.34635297558e-14     1.60007382906         1.08782383599         0.794220515031        29.2407629555         7.07775333204         5.0                   
-0.342222452691       -0.286408413156       -0.434994667069       -0.349229206704       0.925340528569        0.0746594694755       0.0130191174333       2.72645834031e-14     0.00824145566824      2.02479180929e-14     1.56975662058         1.73397664103         0.842134475569        24.6515132231         7.37831395522         5.0                   
-0.778324132337       0.235923565094        -0.70190475863        -0.712291215167       0.913177593624        0.0868224053508       0.0601288900862       1.03687697019e-14     0.0395581741868       9.57392575458e-15     1.62061180697         1.16686351499         0.738693096969        24.0195753916         2.35693109978         5.0                   
-0.191309986365       -0.310160423854       -0.29177585263        -0.220465010512       0.668061525077        0.331938471255        0.134403468599        8.45620302376e-14     0.0998752870593       6.6938020501e-14      1.34421948582         1.28374626985         0.876129270634        18.5477625845         4.28046380331         5.0                   
-0.736045112302       0.0690157748904       -0.713689811377       -0.691064626494       0.804459098976        0.195540900128        0.0355036190354       1.66031790622e-14     0.0268101791234       1.60080240065e-14     1.32830961261         1.07539049732         0.748605912947        18.0379692194         1.75782367567         5.0                   
-0.284838489914       -0.225820432355       -0.357985299153       -0.288090962936       0.949372226452        0.0506277724355       0.0256732661149       3.50597338142e-14     0.0190232182735       1.90334977684e-14     1.86049922908         1.21390349054         0.757406415774        22.6649038655         10.1353370243         5.0                   
-0.370219182599       -0.308445127035       -0.470129437098       -0.397939254923       0.380520256621        0.61947974271         0.107625434819        9.93577119306e-14     0.100730141027        9.13770209918e-14     1.63889896438         1.07559071445         0.797408235363        15.6158778299         2.08262719308         5.0                   
-0.187489017751       -0.286660341837       -0.280342835813       -0.207918434154       0.92666254837         0.0733374494282       0.069068970438        5.29370856831e-14     0.0524477022026       3.43650167846e-14     1.67973582228         1.68867948944         0.840666890879        20.7158764846         9.81968074994         5.0                   
-0.149943341133       -0.192598295674       -0.212328974915       -0.161197206131       0.970211643294        0.02978835441         0.153433358221        4.17050595085e-14     0.11045286909         2.18919032028e-14     1.68490110378         1.83338019804         0.766710777556        22.1197890019         17.3052821489         5.0                   
-0.263617099548       -0.379530045932       -0.386552883438       -0.290440198272       0.890939019443        0.109060979614        0.0590656298531       5.34656602305e-14     0.0328056354533       3.63586482754e-14     1.52844800339         1.36609046833         0.72494216371         28.1453012607         6.84102520506         5.0                   
-0.130415351924       -0.294291303062       -0.225740959005       -0.158939888427       0.847415598995        0.152584393268        0.190806101428        5.6071403823e-14      0.130416351968        4.13614877287e-14     1.94888889217         1.68212523019         0.745495202073        25.5522748374         7.22945877034         5.0                   
-0.210492986918       -0.270486263151       -0.298107765112       -0.237223997086       0.49390186633         0.506098127589        0.294284606585        6.70179621388e-14     0.258228270584        6.11725797566e-14     1.68846159894         1.40263451375         0.717937309046        17.3521615562         3.24744618056         5.0                   
-0.448058794674       -0.351050755921       -0.561769686149       -0.47695654079        0.428868558971        0.571131440137        0.146293803233        5.29182327241e-14     0.0771334511282       5.22209126785e-14     1.32521638026         1.15710676624         0.718290972471        27.546109895          1.84656713988         5.0                   
-0.200830763896       -0.329915431825       -0.307695589655       -0.232262748403       0.658148249637        0.341851747394        0.112395406181        8.42430172111e-14     0.0609979953755       8.29384909199e-14     1.6773810799          1.92787630638         0.821714521694        30.3937550507         4.11152734884         5.0                   
-0.244546854132       -0.276363350702       -0.334065313926       -0.25930789229        0.883634669067        0.116365327853        0.106375306921        3.89700804099e-14     0.0996215310702       2.73807170472e-14     1.7461683727          1.49069630579         0.869817852007        16.2847081349         7.0267552884          5.0                   
-0.281547824245       -0.365954568631       -0.40008629635        -0.305912996193       0.858015544418        0.141984454795        0.0290949596404       5.80228796652e-14     0.0198085195835       3.62046577953e-14     1.61983942252         1.00551392737         0.715997614022        23.077010715          5.79049255305         5.0                   
-0.509872674137       0.110775099542        -0.473990867561       -0.46091226555        0.962477215134        0.0375227822594       0.0814993074137       1.04980213025e-14     0.050097697208        8.12015891015e-15     1.37851307761         1.94028380376         0.841907202342        23.6612926874         7.65846330543         5.0                   
-0.160043573773       -0.296632609439       -0.256127567016       -0.184454967238       0.928731005033        0.0712689940774       0.0172968498535       8.71115710066e-14     0.0124691394536       5.44513521385e-14     1.83096951285         1.64112919921         0.725246715047        23.1868929066         10.3659418204         5.0                   
-0.31751086711        -0.243730696202       -0.396459094047       -0.321569075609       0.899966828123        0.100033170954        0.0599699895637       4.06421996417e-14     0.0431979921151       3.23635941309e-14     1.18706325253         1.84085872917         0.730044414065        17.8316483715         6.69698155774         5.0                   
-0.109408918656       -0.191149979362       -0.171325419881       -0.12489098575        0.937240933321        0.0627590645579       0.0915928426755       8.61652828658e-14     0.0832029814479       5.29876692048e-14     1.48256507303         1.91065959895         0.835223799021        15.1868732713         12.7761512988         5.0                   
-0.256089665568       -0.26373891549        -0.341518871149       -0.271297356344       0.760313734859        0.239686264205        0.217378710698        7.21419553726e-14     0.214446794786        6.26625993126e-14     1.15305025843         1.65635172301         0.720839666726        11.0388637827         4.69528547975         5.0                   
