w_0                   w_a                   w_p                   w_phi                 Omega_M               Omega_DE              x1                    x2                    y1                    y2                    c1                    c2                    u                     Lambda_1              Lambda_2              n                     
-0.16463086648        -0.33575678169        -0.27654979371        -0.200953403616       0.741315065488        0.258684933457        0.0845861132812       8.53666701877e-14     0.0585743244541       4.767427456e-14       1.09997112292         1.42247639586         3.2480106956e-05      17.8618692052         11.3860492711         20                    
-0.449434288803       -0.185923669455       -0.511408845288       -0.473721812012       0.105555494022        0.894444505491        0.0843748332855       8.73129036453e-14     0.0465949892393       8.41018850748e-14     1.96166902176         1.46670277205         2.20597495105e-05     32.4789319639         2.95707303806         20                    
-0.678772030041       -0.232294255866       -0.756203448663       -0.701081070087       0.215736831554        0.784263167883        0.158389334073        2.16701564878e-14     0.107285243081        2.10604835197e-14     1.94288137766         1.07792814127         2.37156016973e-05     25.7705626443         1.71370242697         20                    
-0.307749121774       -0.153760172726       -0.359002512683       -0.3271371041         0.136384465702        0.863615531138        0.11676462599         8.96578538123e-14     0.0742766484366       8.05176901873e-14     1.91812161765         1.63606268232         5.62164500608e-05     27.4591083823         4.22350172368         20                    
-0.58872934964        -0.175597912525       -0.647261987148       -0.611524482756       0.0856058102743       0.914394189643        0.112107541704        9.14393782027e-14     0.0842088179413       8.23281730695e-14     1.13977402683         1.00750885593         9.09077454713e-06     16.4430567174         2.00109488447         20                    
-0.681935953303       -0.158249383949       -0.734685747953       -0.666154122224       0.633922322442        0.36607767697         0.0360703503384       1.60054799619e-14     0.0283019344535       1.54936946606e-14     1.73333699295         1.5580796185          2.42513748995e-05     20.292639941          3.18864652238         20                    
-0.368036454147       -0.331113072447       -0.478407478296       -0.404932721596       0.334450752195        0.665549247183        0.0439086359502       6.4630628908e-14      0.0311182486233       5.57469876884e-14     1.37606385205         1.54716529355         2.49390067791e-05     19.9580676666         4.36765969292         20                    
nan                   nan                   nan                   nan                   nan                   nan                   0.182353365424        5.34978772272e-14     0.094397627196        3.72690634345e-14     1.49470146457         1.52311151947         nan                   30.0487243345         7.3625129045          20                    
-0.566523741988       -0.286928686688       -0.66216663755        -0.581213044708       0.465635125915        0.534364872651        0.167474897123        1.78312073969e-14     0.13496504306         1.42573574745e-14     1.43563744892         1.08793349786         3.78726738907e-05     17.4423894142         3.29895163386         20                    
-0.267164746829       -0.144070000876       -0.315188080454       -0.257529188937       0.92150821273         0.0784917848804       0.0132905065407       2.16620471088e-14     0.0122549964813       1.10698689818e-14     1.51751643804         1.9209816482          4.88798460666e-05     15.1174676717         19.2914820169         20                    
-0.247823013813       -0.35710837432        -0.366859138586       -0.282191901675       0.654425347979        0.345574648646        0.119853089156        3.66781376919e-14     0.106022510989        2.06378305543e-14     1.3505831742          1.10678986679         5.809213075e-05       14.7672161312         8.37351728714         20                    
nan                   nan                   nan                   nan                   nan                   nan                   0.29669226016         7.45596382841e-14     0.185463176969        7.00188215971e-14     1.26387947052         1.24367245099         nan                   22.0519433362         2.47446462136         20                    
-0.17377328133        -0.330044267161       -0.283788037051       -0.21103748106        0.645948248994        0.354051749605        0.168405934894        8.13703094516e-14     0.113606918817        5.08999742435e-14     1.31200894651         1.50629732442         3.74244765005e-05     20.5862649321         9.37389665008         20                    
-0.371603290561       -0.335691096435       -0.483500322706       -0.398694306543       0.520289558842        0.479710440564        0.0823276852619       4.71847113193e-14     0.0731798805065       3.8180254887e-14      1.13953081536         1.61668633907         2.43710136914e-05     12.9471415481         5.4696495762          20                    
-0.202149085753       -0.33412635835        -0.313524538536       -0.240603921464       0.551593454296        0.448406543954        0.0459802488534       8.07519930168e-14     0.0242964390667       5.11811065934e-14     1.62061335181         1.31475803249         4.18262928572e-05     30.7111300765         7.74295097106         20                    
nan                   nan                   nan                   nan                   nan                   nan                   0.291206593804        1.22644367028e-14     0.233734698647        1.20368602203e-14     1.7210240792          1.36337112661         nan                   19.6514466333         2.48917610186         20                    
-0.716787777917       -0.187610762665       -0.779324698806       -0.708699354839       0.635707025814        0.36429297334         0.0513527410889       1.27450884903e-14     0.0316614219774       1.1374190731e-14      1.8088534202          1.20662387473         2.91020682075e-05     27.518371576          2.77089278717         20                    
-0.158592835889       -0.329006721597       -0.268261743088       -0.196115126649       0.683317376215        0.316682622397        0.167065997583        8.23056836766e-14     0.0902957011147       5.2547671003e-14      1.08867016114         1.69279894106         3.72526129677e-05     23.9547161939         10.2321403382         20                    
-0.285210627699       -0.416364328497       -0.423998737198       -0.31992283799        0.81578124569         0.184218752796        0.099493467685        3.00389151957e-14     0.0637805904914       1.95720307829e-14     1.70717424573         1.87713869561         3.89142472049e-05     25.491587518          10.9923520316         20                    
-0.106138108553       -0.219578859935       -0.179331061865       -0.132240171154       0.619343028174        0.380656961961        0.24699306562         7.33768616928e-14     0.172169091647        4.98093510497e-14     1.35876285            1.92372441851         9.9320087729e-05      20.2090065266         10.2940041158         20                    
nan                   nan                   nan                   nan                   nan                   nan                   0.292515147658        7.28744682484e-14     0.17649146829         4.61510570218e-14     1.53914240831         1.97348815869         nan                   25.7473587414         12.4034717087         20                    
nan                   nan                   nan                   nan                   nan                   nan                   0.279422287859        9.56721271393e-14     0.189845271904        9.00796247619e-14     1.66389210802         1.02602026039         nan                   23.4964680283         1.75933398577         20                    
-0.355109384987       -0.293557501605       -0.452961885522       -0.388423611401       0.291999631318        0.708000367952        0.0269847161083       7.24821616792e-14     0.0221910151028       5.28916627587e-14     1.06793150681         1.10056603379         2.70136246352e-05     13.8554597407         4.33165346641         20                    
-0.502267998108       -0.165008713687       -0.55727090267        -0.524239121995       0.0805505658857       0.919449433765        0.121363356358        8.52718275662e-14     0.0786599831424       7.52180359768e-14     1.31686674065         1.11475158997         1.86898325244e-05     21.6464023397         2.53798069958         20                    
