w_0                   w_a                   w_p                   w_phi                 Omega_M               Omega_DE              x1                    x2                    y1                    y2                    c1                    c2                    u                     Lambda_1              Lambda_2              n                     
-0.969988524785       -0.00477939018146     -0.971536644847       -0.970453114694       0.0100013240475       0.989998675925        0.154331381832        9.89576947208e-13     0.0602809455747       8.79658942909e-13     0.41341137642         0.00185640565147      0.859624134708        9.43398113206         1.31421356237         20.0                  
-0.979869240985       0.0321078551152       -0.969468998949       -0.97288566758        0.0602226536796       0.939777346205        0.00850601903438      6.97868877794e-13     0.141675494694        4.58103944674e-13     0.454639921719        0.00138887599622      0.826258951395        9.43398113206         1.31421356237         20.0                  
-0.974575607715       0.0094476424649       -0.971515366913       -0.971891431655       0.0341234170568       0.965876582898        0.106814102221        9.65970428973e-13     0.0776559472204       6.13297841986e-13     0.194452532953        0.00177787802337      0.773464711224        9.43398113206         1.31421356237         20.0                  
-0.973871280206       0.00678044378264      -0.971674987237       -0.971723543524       0.0306541433318       0.969345856559        0.063251550465        1.88970943861e-14     0.0893894719448       4.94520343509e-13     0.744974508944        0.00154744242512      0.891478435252        9.43398113206         1.31421356237         20.0                  
-0.97060127054        -0.00359232852383     -0.971764882559       -0.970725706595       0.013715926869        0.986284073089        0.282902167761        9.10577730486e-13     0.0487183746052       7.82882634726e-13     0.0236880916176       0.00148704914856      0.845270479936        9.43398113206         1.31421356237         20.0                  
-0.972362660532       0.00147916628767      -0.971883535179       -0.971320087724       0.0231087279321       0.97689127198         0.0985090488952       6.5384885239e-13      0.152784639053        5.26661805648e-13     0.756402017124        0.00169800729431      0.889669105887        9.43398113206         1.31421356237         20.0                  
-0.969291248689       -0.00476088471125     -0.970833374538       -0.969983353642       0.00438191199544      0.995618087977        0.264569130748        6.84437755436e-13     0.231433128081        9.00248242805e-13     0.485503198953        0.00195316689453      0.891314323467        9.43398113206         1.31421356237         20.0                  
-0.97170538222        -0.000599835659649    -0.971899678477       -0.971119186327       0.0197217351505       0.980278264803        0.0804260265758       7.31420941675e-13     0.0244180954          7.22046619829e-13     0.845147823545        0.00155789358669      0.85212664633         9.43398113206         1.31421356237         20.0                  
-0.983165140267       0.0479693846599       -0.967627097972       -0.97333067752        0.0769464861799       0.923053513735        0.0329399591255       8.43533765125e-13     0.211918905036        4.80846843332e-13     0.307543326362        0.00135671945114      0.742688400403        9.43398113206         1.31421356237         20.0                  
-0.973602690023       0.00579237664108      -0.971726447626       -0.971656455999       0.0293250119845       0.970674987975        0.108588733664        9.84307856975e-13     0.205975838541        6.99696423719e-13     0.672831172254        0.0015312897772       0.766689151193        9.43398113206         1.31421356237         20.0                  
