w_0                   w_a                   w_p                   w_phi                 Omega_M               Omega_DE              x1                    x2                    y1                    y2                    c1                    c2                    u                     Lambda_1              Lambda_2              n                     
-0.557675100849       -0.327021765015       -0.663602622167       -0.574871959367       0.558709902934        0.441290095098        0.0388548384923       1.77449550701e-14     0.0262746275864       1.75530883386e-14     1.82444341723         1.62295727423         0.888579711946        24.9114527734         3.17710377792         15.0                  
-0.302383107877       -0.390285277964       -0.428802681509       -0.331603640683       0.757002293654        0.242997694856        0.195467187205        1.30054450824e-14     0.144002130033        7.62049632392e-15     1.97894630356         1.12421145613         0.780323925594        23.6537409874         7.74719244219         15.0                  
-0.447120795774       -0.329003642017       -0.553690278395       -0.473343063564       0.416403987609        0.583596011567        0.199446741841        3.70976260197e-14     0.175301403197        3.55507351233e-14     1.82910980809         1.60540157784         0.731533673911        18.2256244857         3.4303019693          15.0                  
-0.316099792228       -0.348646833767       -0.429032015301       -0.34319375718        0.615214106983        0.384785892326        0.16556611588         5.35197864994e-14     0.129157104778        4.07113451487e-14     1.16798853458         1.50679311543         0.703414706748        15.8887739928         5.85118853081         15.0                  
-0.188729178209       -0.310920525441       -0.289441253399       -0.214971541907       0.804032598028        0.195967399652        0.0681557060308       5.45355711793e-14     0.0664834012341       3.3167090771e-14      1.86741592601         1.61452298303         0.86734179039         16.128857158          10.8320117581         15.0                  
-0.237772723798       -0.267937880594       -0.32456204058        -0.264621347171       0.42232595754         0.577674039176        0.174402695057        6.48028724429e-14     0.132015378239        5.65968005134e-14     1.93873501503         1.84091348161         0.813461310869        22.6450791445         5.31205112377         15.0                  
-0.245016568075       -0.362041525421       -0.362287543603       -0.277952322906       0.645763648365        0.354236350641        0.0830856046073       6.82118314752e-14     0.0442349261894       5.05480534957e-14     1.58240604172         1.64219940215         0.757090094389        30.0631287667         6.94405423311         15.0                  
-0.268799476416       -0.340398367654       -0.379059890871       -0.300041088402       0.549156081185        0.450843917906        0.00103675160432      7.68170077418e-14     0.000711244662721     6.37846786771e-14     1.62238625949         1.78083690513         0.811333973816        22.8934704295         5.79130702005         15.0                  
-0.349812809552       -0.248886235158       -0.430430997088       -0.374908967154       0.263468992898        0.736531005806        0.286127879122        6.13811242245e-14     0.238832234313        5.27908137374e-14     1.25294339124         1.3434249919          0.750049954135        15.1967272262         3.62280790785         15.0                  
-0.541892949445       -0.255333361615       -0.624599463198       -0.542440377831       0.713180954797        0.286819041673        0.143535789509        1.17711608081e-14     0.118478936779        1.04029052267e-14     1.63512215393         1.63232879499         0.863192748555        18.3819876524         4.39707196048         15.0                  
