w_0                   w_a                   w_p                   w_phi                 Omega_M               Omega_DE              x1                    x2                    y1                    y2                    c1                    c2                    u                     Lambda_1              Lambda_2              n                     
-0.183403235475       -0.321396558643       -0.29053542169        -0.219415996519       0.609416206966        0.390583791591        0.188307666179        8.85141436265e-14     0.138871188501        6.14401473401e-14     1.17336705455         1.54797564784         3.79846425363e-05     17.1697085527         7.57298388545         15                    
-0.240344916295       -0.397382503846       -0.37280575091        -0.276616844131       0.80852509516         0.191474904007        0.0955907439604       5.03596723395e-14     0.0691450701936       2.66863813962e-14     1.72358907418         1.15477035084         2.88535992807e-05     22.291238905          10.1170536327         15                    
-0.175101632916       -0.335246147863       -0.28685034887        -0.207391997689       0.838904064569        0.16109593409         0.0622497715539       6.27044476884e-14     0.0454768692904       3.9115615917e-14      1.19000196847         1.9428993576          3.66183859677e-05     17.53957497           12.6076381151         15                    
-0.45179380089        -0.291296455235       -0.548892619302       -0.472175826221       0.426574440853        0.573425558566        0.150351409185        4.3132096947e-14      0.144587863576        3.88031859382e-14     1.15394421858         1.4603692004          2.41125452965e-05     11.5349175796         3.58935594767         15                    
nan                   nan                   nan                   nan                   nan                   nan                   0.26685997602         9.91664883748e-14     0.192900053211        5.15951319552e-14     1.79699530064         1.25389466496         nan                   22.8621537314         11.587209237          15                    
-0.240591055611       -0.261865562368       -0.3278795764         -0.271982674711       0.339859307729        0.660140689831        0.158612110476        7.18656917658e-14     0.0847096139069       5.97049696839e-14     1.76562469196         1.58154103435         4.93975920217e-05     31.8091195074         4.96687139492         15                    
-0.347127018327       -0.347155206782       -0.462845420588       -0.385121335563       0.382993550356        0.617006449161        0.0935384981467       7.50512878462e-14     0.0603109154785       7.13071991053e-14     1.17493468121         1.80914730119         2.19845247774e-05     20.3395697953         4.1542905234          15                    
-0.43123904356        -0.251857900158       -0.515191676946       -0.462166241152       0.177687892555        0.82231210719         0.156641831993        9.39636651351e-14     0.11906993705         9.09293466156e-14     1.80091868791         1.4401290032          1.5954741828e-05      21.5722618963         2.83547483849         15                    
-0.363869710261       -0.305151101018       -0.465586743934       -0.39956583641        0.2815833013          0.718416697433        0.189503621318        5.00258984233e-14     0.124684319699        3.76023279057e-14     1.60233209164         1.02606828873         3.55923404571e-05     23.8601272618         3.62245552252         15                    
-0.225511265136       -0.0548158485843      -0.243783214664       -0.231935001176       0.0791851804404       0.920814596918        0.172600266664        6.57187683194e-14     0.114881574154        4.97668380385e-14     1.43636784389         1.16451737019         0.000471849312425     22.0833383835         4.22945932799         15                    
nan                   nan                   nan                   nan                   nan                   nan                   0.279502217337        4.72653170208e-14     0.239052429659        3.92134609856e-14     1.28641195819         1.85804999298         nan                   14.9625217578         6.12092967702         15                    
-0.58256502294        -0.276857803819       -0.674850957547       -0.6043391266         0.32408458683         0.675915412525        0.201679007387        2.81544470629e-14     0.179171591716        2.81418344336e-14     1.64409972101         1.34093072832         2.53970423726e-05     16.7802305712         2.28191169659         15                    
-0.145229580623       -0.227774112556       -0.221154284808       -0.172292539783       0.490808728283        0.50919125758         0.180413803735        6.49012277854e-14     0.13475218841         4.80893077098e-14     1.80998367511         1.65765639752         0.000118899887418     22.0921960966         7.02559790637         15                    
nan                   nan                   nan                   nan                   nan                   nan                   0.277548655521        9.85634107859e-14     0.190565697286        9.09640160389e-14     1.53240596722         1.5627368284          nan                   22.1168597631         3.67525680122         15                    
-0.183807011548       -0.316626542484       -0.289349192376       -0.216035867393       0.702606346471        0.297393652359        0.0345495654148       8.50496493447e-14     0.0313175762841       5.43825578858e-14     1.1992000717          1.51022451504         3.42026481371e-05     13.065105078          8.93328457628         15                    
-0.161248985736       -0.310773668238       -0.264840208482       -0.193403017834       0.755394960885        0.244605037774        0.00278506651214      8.66329577628e-14     0.00240936354995      4.61117399808e-14     1.20741407067         1.18878324635         3.66191759568e-05     14.0730145947         10.354152501          15                    
nan                   nan                   nan                   nan                   nan                   nan                   0.222828332892        9.4747775523e-14      0.158759755787        8.07247572696e-14     1.99581077953         1.98817647428         nan                   24.7033317766         6.23262442196         15                    
-0.270700157304       -0.26372000854        -0.358606826818       -0.302247459596       0.305735833619        0.694264165382        0.201043506797        9.9150646078e-14      0.137143730324        7.3689749476e-14      1.36717847303         1.18035949305         3.16088507529e-05     20.8225438311         4.52995026681         15                    
-0.313276038077       -0.304883729572       -0.414903947935       -0.325435958327       0.855289835317        0.144710163678        0.0899810516115       3.18204956619e-14     0.0715117428555       2.08001994717e-14     1.46927656484         1.84020818432         3.16970520697e-05     18.0222661696         10.6670077123         15                    
nan                   nan                   nan                   nan                   nan                   nan                   0.232032411961        6.63100289092e-14     0.132109196463        4.08279285185e-14     1.79853675766         1.04773453187         nan                   29.9610808314         6.3027843219          15                    
-0.576483087894       0.106941992078        -0.540835757201       -0.507815319526       0.88727722518         0.11272277292         0.0691420125938       1.0955342363e-14      0.0565801459887       7.25838237141e-15     1.40252186545         1.44476812793         4.35871757604e-05     16.8401126562         7.79505089728         15                    
