w_0                   w_a                   w_p                   w_phi                 Omega_M               Omega_DE              x1                    x2                    y1                    y2                    c1                    c2                    u                     Lambda_1              Lambda_2              n                     
-0.382926190413       -0.266527285766       -0.469258593223       -0.408323627836       0.287638399908        0.712361599618        0.266540952221        6.82908115566e-14     0.244528643365        5.29570973465e-14     1.20863853066         1.17819696602         0.713763579238        12.904530951          4.02743646986         20.0                  
-0.237295448704       -0.298555767827       -0.334002383362       -0.264161170304       0.565115580794        0.434884418433        0.233887969309        7.89410448732e-14     0.220043029224        5.16866562691e-14     1.2495746118          1.35074831509         0.713521258612        12.7362475254         7.39764517442         20.0                  
-0.587845968061       -0.152163004799       -0.637133971671       -0.605456604825       0.0779948883996       0.92200511141         0.0672877589145       7.76056253637e-14     0.0491138548765       7.2150763208e-14      1.92391952848         1.06454114434         0.840353941972        23.5217035457         1.96925577437         20.0                  
-0.582851127902       -0.290735722543       -0.677025026224       -0.595505945308       0.534750098616        0.465249900483        0.140413004139        1.90409793782e-14     0.0966638542967       1.70511604725e-14     1.3554555546          1.38585321983         0.752093686671        20.4869389711         3.37380572297         20.0                  
-0.337464218311       -0.190499773653       -0.399170107623       -0.358027311514       0.184360213982        0.815639781679        0.210822439283        5.00774727906e-14     0.19979509581         4.9962882466e-14      1.44993384013         1.95707052016         0.897196365297        14.0798089088         4.04663802339         20.0                  
-0.574234308969       -0.132880145596       -0.617276289538       -0.556533192959       0.733569431628        0.266430566379        0.267874889134        1.09231842511e-14     0.257773368316        7.94419859034e-15     1.57150787497         1.22841182699         0.739948298211        14.5925435096         5.05460576501         20.0                  
-0.436721347451       -0.371333557813       -0.557002159218       -0.460942831714       0.612389147558        0.387610850459        0.171729374343        1.94275868867e-14     0.105799586847        1.31628936819e-14     1.28177752049         1.10577985488         0.766276203459        22.6193391036         5.29894725543         20.0                  
-0.591715616697       -0.248034462269       -0.672057901524       -0.602985146585       0.422305969296        0.577694029992        0.211996712576        2.24059820505e-14     0.179990389587        2.05502223537e-14     1.23518547764         1.3021729136          0.736924176963        14.6923685123         2.86411720318         20.0                  
-0.409174990032       -0.302551564169       -0.507176226317       -0.427213785714       0.545930108528        0.454069890111        0.0509302561473       3.10859916653e-14     0.0505110998853       2.27038985134e-14     1.34167508232         1.2616157989          0.858540049828        12.3986036602         5.17539477128         20.0                  
-0.305536991183       -0.332811046406       -0.413339752298       -0.333205333274       0.553380918459        0.446619080356        0.0914801936321       5.05398550897e-14     0.0701577882555       3.1860152419e-14      1.00409683074         1.10768745857         0.829794911475        14.6538617134         6.36956683518         20.0                  
-0.346343039822       -0.2796040012         -0.43691119756        -0.374174141766       0.305689107643        0.694310891832        0.100188282509        8.23552900998e-14     0.0623258435661       7.79392856326e-14     1.87571206994         1.87529588258         0.760425038375        27.8024840294         4.40801213654         20.0                  
